pathogen,screen,compound_id,inchikey,compound_name,smiles,evidence_level,is_hit_real,inhib_ave,px_real,in_dti_test_split,seen_in_training,source_pathogen,source_px,notes,pred_pmic,bucket
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164594,BFPYWIDHMRZLRN-SLHNCBLASA-N,Ethynylestradiol,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C,solo_cribado,False,16.78,,False,False,,,,4.2349,concordancia_negativa
Klebsiella pneumoniae,B_transferencia_entre_patogenos,CHEMBL94657,QXRSDHAAWVKZLJ-PVYNADRNSA-N,PATUPILONE,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,sin_medida,False,,,True,False,Acinetobacter baumannii,6.290627827483559,,4.2341,hipotesis_transferencia
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164886,COFJBSXICYYSKG-FJFFLIEUSA-N,Vindesine sulfate,CC[C@]1(O)C[C@H]2CN(C1)CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@@H]7[C@@]86CCN9CC=C[C@](CC)([C@H]98)[C@@H](O)[C@]7(O)C(=O)N.OS(=O)(=O)O,solo_cribado,False,6.96,,False,False,,,,4.2334,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164593,PTOAARAWEBMLNO-KVQBGUIXSA-N,Cladribine,Nc1nc(Cl)nc2n(cnc12)[C@H]1C[C@H](O)[C@@H](CO)O1,solo_cribado,False,16.3,,False,False,,,,4.2316,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164633,KTMLZVUAXJERAT-UHFFFAOYSA-N,Urapidil hydrochloride,COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1.Cl,solo_cribado,False,17.15,,False,False,,,,4.2304,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164813,ULSDMUVEXKOYBU-ZDUSSCGKSA-N,Zolmitriptan,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,solo_cribado,False,7.51,,False,False,,,,4.2301,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164972,ZQBNWMFBOSOOLX-UHFFFAOYSA-N,E-4031 dihydrochloride,Cc1cccc(CCN2CCC(CC2)C(=O)c2ccc(NS(C)(=O)=O)cc2)n1.Cl.Cl,solo_cribado,False,0.58,,False,False,,,,4.2297,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164601,ZDZOTLJHXYCWBA-BSEPLHNVSA-N,Docetaxel,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]1(C)[C@@H]2[C@H](OC(=O)c2ccccc2)[C@@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C([C@@H](O)C1=O)C2(C)C,solo_cribado,False,11.64,,False,False,,,,4.2283,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164597,LKJPYSCBVHEWIU-UHFFFAOYSA-N,Bicalutamide,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(c1)C(F)(F)F,solo_cribado,False,7.16,,False,False,,,,4.2276,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164735,JAUOIFJMECXRGI-UHFFFAOYSA-N,Desloratadine,Clc1ccc2c(CCc3cccnc3C2=C2CCNCC2)c1,solo_cribado,False,6.36,,False,False,,,,4.2266,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164837,LJVAJPDWBABPEJ-XZVSULPPSA-N,Telithromycin,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H]2N(CCCCn3cnc(c3)-c3cccnc3)C(=O)O[C@]12C)OC,solo_cribado,False,3.48,,False,False,,,,4.2237,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164751,WOXKDUGGOYFFRN-IIBYNOLFSA-N,Tadalafil,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3OCOc3c2)C1=O,solo_cribado,False,2.98,,False,False,,,,4.2225,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164859,XMAYWYJOQHXEEK-OZXSUGGESA-N,Ketoconazole,CC(=O)N1CCN(CC1)c1ccc(OC[C@H]2CO[C@@](Cn3ccnc3)(O2)c2ccc(Cl)cc2Cl)cc1,mic_confirmado,False,11.77,,False,True,,,,4.2222,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0165061,GZENKSODFLBBHQ-ILSZZQPISA-N,Medrysone,C[C@H]1C[C@H]2[C@@H]3CC[C@H](C(C)=O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)CCC(=O)C=C12,solo_cribado,False,12.23,,False,False,,,,4.2185,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0165000,GFBKORZTTCHDGY-UWVJOHFNSA-N,Thiothixene,CN(C)S(=O)(=O)c1ccc2Sc3ccccc3\C(=C\CCN3CCN(C)CC3)c2c1,solo_cribado,False,0.07,,False,False,,,,4.218,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164558,ZWUKMNZJRDGCTQ-UHFFFAOYSA-N,Tizanidine hydrochloride,Clc1ccc2nsnc2c1NC1=NCCN1.Cl,solo_cribado,False,10.36,,False,False,,,,4.2141,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164849,QJJXYPPXXYFBGM-KVDYWLTISA-N,Tacrolimus,CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)CC(C)=C[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC,mic_confirmado,False,11.43,,False,True,,,,4.2126,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164945,QORVDGQLPPAFRS-XPSHAMGMSA-N,Galanthamine hydrobromide,COc1ccc2CN(C)CC[C@@]34C=C[C@H](O)C[C@@H]3Oc1c24.Br,solo_cribado,False,16.19,,False,False,,,,4.2122,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164632,CVKUMNRCIJMVAR-UHFFFAOYSA-N,Fenoldopam mesylate,Oc1ccc(cc1)C2CNCCc3c(Cl)c(O)c(O)cc23.CS(=O)(=O)O,solo_cribado,False,10.68,,False,False,,,,4.2095,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164753,VMDFASMUILANOL-WXXKFALUSA-N,Bisoprolol fumarate,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1.CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1.OC(=O)/C=C/C(=O)O,solo_cribado,False,12.19,,False,False,,,,4.2069,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164418,WVNOAGNOIPTWPT-NDUABGMUSA-N,Oxiconazole nitrate,Clc1ccc(CO\N=C(/Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O[N+](=O)[O-],mic_confirmado,False,12.22,,False,True,,,,4.2057,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164754,AGOYDEPGAOXOCK-KCBOHYOISA-N,Clarithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC,mic_confirmado,False,29.91,,False,True,,,,4.2055,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164592,LOGVKVSFYBBUAJ-UHFFFAOYSA-N,Lomerizine dihydrochloride,COc1ccc(CN2CCN(CC2)C(c2ccc(F)cc2)c2ccc(F)cc2)c(OC)c1OC.Cl.Cl,solo_cribado,False,-0.73,,False,False,,,,4.201,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164895,VPNYRYCIDCJBOM-UHFFFAOYSA-M,Glycopyrronium bromide,C[N+]1(C)CCC(C1)OC(=O)C(O)(C1CCCC1)c1ccccc1.[Br-],solo_cribado,False,13.34,,False,False,,,,4.1942,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164689,UBRKDAVQCKZSPO-UHFFFAOYSA-N,Otenzepad,CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc12,solo_cribado,False,12.92,,False,False,,,,4.1937,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164515,UKNSBNVKSFTZOJ-XRUKWLHHSA-N,Kitasamycin,CO[C@H]1[C@@H](CC(=O)O[C@H](C)CC=CC=C[C@H](O)[C@H](C)C[C@H](CC=O)[C@@H]1O[C@@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC(=O)CC(C)C)[C@@H](O)[C@H](C)O2)[C@@H]([C@H]1O)N(C)C)OC(C)=O,solo_cribado,False,14.4,,False,False,,,,4.193,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164817,ITRJWOMZKQRYTA-RFZYENFJSA-N,Cortisone acetate,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,solo_cribado,False,12.5,,False,False,,,,4.1896,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164538,HJORMJIFDVBMOB-UHFFFAOYSA-N,Rolipram,COc1ccc(cc1OC1CCCC1)C1CNC(=O)C1,solo_cribado,False,19.56,,False,False,,,,4.1889,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164485,IBBLRJGOOANPTQ-JKVLGAQCSA-N,Quinapril hydrochloride,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(O)=O.Cl,solo_cribado,False,14.37,,False,False,,,,4.1886,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0165040,IMONTRJLAWHYGT-ZCPXKWAGSA-N,19-Norethindrone acetate,CC(=O)O[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C)C#C,solo_cribado,False,-0.71,,False,False,,,,4.1882,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164613,OXCMYAYHXIHQOA-UHFFFAOYSA-N,Losartan potassium,CCCCc1nc(Cl)c(CO)n1Cc1ccc(cc1)-c1ccccc1-c1nnn[n-]1.[K+],solo_cribado,False,7.23,,False,False,,,,4.1881,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164897,NBMKJKDGKREAPL-WOOYFSPWSA-N,Beclomethasone,CC1CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(Cl)C(O)CC2(C)C1(O)C(=O)CO,solo_cribado,False,12.23,,False,False,,,,4.1875,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164478,QZUDBNBUXVUHMW-UHFFFAOYSA-N,Clozapine,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,solo_cribado,False,8.37,,False,False,,,,4.1869,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164389,HSTZMXCBWJGKHG-CUYWLFDKSA-N,Piceid,OC[C@H]1O[C@@H](Oc2cc(O)cc(\C=C\c3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,solo_cribado,False,6.92,,False,False,,,,4.1858,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164932,NPAGDVCDWIYMMC-IZPLOLCNSA-N,19-Nortestosterone,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2O,solo_cribado,False,5.92,,False,False,,,,4.1857,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164679,SUFUKZSWUHZXAV-BTJKTKAUSA-N,Rosiglitazone maleate,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1.OC(=O)/C=C\C(=O)O,solo_cribado,False,9.63,,False,False,,,,4.1847,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164542,FJLGEFLZQAZZCD-MCBHFWOFSA-N,Fluvastatin,CC(C)n1c(\C=C\[C@@H](O)C[C@@H](O)CC(O)=O)c(-c2ccc(F)cc2)c2ccccc12,mic_confirmado,False,0.84,,False,True,,,,4.1833,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164666,UKLQXHUGTKWPSR-UHFFFAOYSA-M,Oxyphenonium bromide,CC[N+](C)(CC)CCOC(=O)C(O)(C1CCCCC1)c1ccccc1.[Br-],solo_cribado,False,20.0,,False,False,,,,4.1827,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164622,KILKDKRQBYMKQX-MIPPOABVSA-N,Benidipine hydrochloride,COC(=O)C1=C(C)NC(C)=C([C@@H]1c1cccc(c1)[N+]([O-])=O)C(=O)O[C@@H]1CCCN(Cc2ccccc2)C1.Cl,solo_cribado,False,-2.17,,False,False,,,,4.1822,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164692,BUZAJRPLUGXRAB-UHFFFAOYSA-N,AM-251,Cc1c(nn(c1-c1ccc(I)cc1)-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1,solo_cribado,False,-0.74,,False,False,,,,4.181,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164647,MSJODEOZODDVGW-UHFFFAOYSA-N,CGS 15943,Nc1nc2ccc(Cl)cc2c2nc(nn12)-c1ccco1,solo_cribado,False,10.58,,False,False,,,,4.1808,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164511,OELFLUMRDSZNSF-BRWVUGGUSA-N,Nateglinide,CC(C)[C@H]1CC[C@@H](CC1)C(=O)N[C@H](Cc1ccccc1)C(O)=O,solo_cribado,False,12.08,,False,False,,,,4.1807,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164996,XSFJVAJPIHIPKU-XWCQMRHXSA-N,Flunisolide,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,solo_cribado,False,10.74,,False,False,,,,4.1804,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164572,FAEKWTJYAYMJKF-QHCPKHFHSA-N,Repaglinide,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(O)=O,solo_cribado,False,3.14,,False,False,,,,4.1801,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164372,PUETUDUXMCLALY-HOTGVXAUSA-N,Secoisolariciresinol,COc1cc(C[C@@H](CO)[C@H](CO)Cc2ccc(O)c(OC)c2)ccc1O,solo_cribado,False,5.83,,False,False,,,,4.1787,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164706,HDACQVRGBOVJII-JBDAPHQKSA-N,Ramipril,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H]2CCC[C@H]2C[C@H]1C(O)=O,solo_cribado,False,20.74,,False,False,,,,4.1783,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164872,RRKTZKIUPZVBMF-IBTVXLQLSA-N,Brucine,COc1cc2N3[C@H]4[C@@H]5[C@H](CC3=O)OCC=C3CN6CC[C@]4([C@@H]6C[C@H]53)c2cc1OC,solo_cribado,False,6.18,,False,False,,,,4.178,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164822,GQWNECFJGBQMBO-UHFFFAOYSA-N,Molindone hydrochloride,CCc1c(C)[nH]c2CCC(CN3CCOCC3)C(=O)c12.Cl,solo_cribado,False,-0.12,,False,False,,,,4.1768,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164956,YZLZPSJXMWGIFH-CZZYJPIASA-N,Nalbuphine hydrochloride,OC1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5OC1[C@]2(CCN3CC1CCC1)c45.Cl,solo_cribado,False,8.11,,False,False,,,,4.1765,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164770,ILKJAFIWWBXGDU-UHFFFAOYSA-N,Amcinonide,CC(=O)OCC(=O)C12OC3(CCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,solo_cribado,False,13.26,,False,False,,,,4.1758,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0165012,IHGXBAMAHRLAOP-UHFFFAOYSA-N,Minoxidil,Nc1nc(cc(=N)n1O)N1CCCCC1,solo_cribado,False,8.77,,False,False,,,,4.1748,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164489,POUMFISTNHIPTI-DKEHCADZSA-N,Lincomycin hydrochloride,CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@@H](C)O)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@@H]1O.Cl,solo_cribado,False,17.37,,False,False,,,,4.1747,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164642,DSKIOWHQLUWFLG-SPIKMXEPSA-N,Prochlorperazine maleate,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc23)CC1.OC(=O)/C=C\C(=O)O.OC(=O)/C=C\C(=O)O,solo_cribado,False,14.2,,False,False,,,,4.174,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164871,AAOVKJBEBIDNHE-UHFFFAOYSA-N,Diazepam,CN1c2ccc(Cl)cc2C(=NCC1=O)c1ccccc1,solo_cribado,False,10.3,,False,False,,,,4.173,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164745,DBMKBKPJYAHLQP-UHFFFAOYSA-N,Azasetron hydrochloride,CN1C(=O)COc2c1cc(Cl)cc2C(=O)NC1CN2CCC1CC2.Cl,solo_cribado,False,10.75,,False,False,,,,4.1721,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164744,UQGKUQLKSCSZGY-UHFFFAOYSA-N,Olmesartan medoxomil,CCCc1nc(c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(cc1)-c1ccccc1-c1nnn[nH]1)C(C)(C)O,solo_cribado,False,5.33,,False,False,,,,4.1693,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164703,RCKCYCDBDYUIGM-LFMHJWGUSA-N,Tremulacin,OC[C@H]1O[C@@H](Oc2ccccc2COC(=O)C2(O)C=CCCC2=O)[C@H](OC(=O)c2ccccc2)[C@@H](O)[C@@H]1O,solo_cribado,False,9.15,,False,False,,,,4.169,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164793,OIRDTQYFTABQOQ-UHTZMRCNSA-N,Vidarabine,Nc1ncnc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,solo_cribado,False,13.1,,False,False,,,,4.1676,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164801,WESWYMRNZNDGBX-YLCXCWDSSA-N,Mefloquine hydrochloride,O[C@H]([C@H]1CCCCN1)c1cc(nc2c(cccc12)C(F)(F)F)C(F)(F)F.Cl,solo_cribado,False,14.04,,False,False,,,,4.1648,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164904,SXYIRMFQILZOAM-HVNFFKDJSA-N,Artemether,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,solo_cribado,False,9.17,,False,False,,,,4.1643,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164731,VREFGVBLTWBCJP-UHFFFAOYSA-N,Alprazolam,Cc1nnc2CN=C(c3ccccc3)c3cc(Cl)ccc3-n12,solo_cribado,False,8.67,,False,False,,,,4.1629,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164566,DMKSVUSAATWOCU-HROMYWEYSA-N,Loteprednol etabonate,CCOC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)OCCl,solo_cribado,False,0.28,,False,False,,,,4.1597,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164977,AUZONCFQVSMFAP-UHFFFAOYSA-N,Disulfiram,CCN(CC)C(=S)SSC(=S)N(CC)CC,mic_confirmado,False,20.49,,False,True,,,,4.1562,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0165033,UREBDLICKHMUKA-UHFFFAOYSA-N,Betamethasone,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,solo_cribado,False,2.8,,False,False,,,,4.1545,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164700,PMAHPMMCPXYARU-UHFFFAOYSA-N,Fenpiverinium bromide,C[N+]1(CCC(C(N)=O)(c2ccccc2)c2ccccc2)CCCCC1.[Br-],solo_cribado,False,-3.21,,False,False,,,,4.1542,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0165028,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,Furosemide,NS(=O)(=O)c1cc(C(O)=O)c(NCc2ccco2)cc1Cl,solo_cribado,False,9.57,,False,False,,,,4.1534,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164586,NHUHCSRWZMLRLA-UHFFFAOYSA-N,Sulfisoxazole,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,mic_confirmado,False,19.88,,True,False,,,,4.1504,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164833,LRJOMUJRLNCICJ-JZYPGELDSA-N,Prednisolone acetate,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,solo_cribado,False,12.95,,False,False,,,,4.1504,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164563,BXKDSDJJOVIHMX-UHFFFAOYSA-N,Edrophonium chloride,CC[N+](C)(C)c1cccc(O)c1.[Cl-],solo_cribado,False,15.01,,False,False,,,,4.1492,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164369,MFYSYFVPBJMHGN-ZPOLXVRWSA-N,Cortisone,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,solo_cribado,False,16.58,,False,False,,,,4.1488,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164914,SWJFAAOLULPTRH-XOGXUEEYSA-N,SDM25N hydrochloride,CC(=C)CN1CC[C@@]23[C@H]4Oc5c2c(CC1[C@]3(O)Cc1c4[nH]c2ccccc12)ccc5O.O.Cl,solo_cribado,False,12.32,,False,False,,,,4.1468,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164579,AVOLMBLBETYQHX-UHFFFAOYSA-N,Ethacrynic acid,CCC(=C)C(=O)c1ccc(OCC(O)=O)c(Cl)c1Cl,solo_cribado,False,8.53,,False,False,,,,4.145,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0165050,AIKVCUNQWYTVTO-UHFFFAOYSA-N,Nicardipine hydrochloride,COC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OCCN(C)Cc1ccccc1.Cl,solo_cribado,False,-5.88,,False,False,,,,4.1443,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164516,NZFNXWQNBYZDAQ-UHFFFAOYSA-N,Thioridazine hydrochloride,CSc1ccc2Sc3ccccc3N(CCC3CCCCN3C)c2c1.Cl,solo_cribado,False,9.7,,False,False,,,,4.1439,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164927,RXBKMJIPNDOHFR-UHFFFAOYSA-N,Phenelzine sulfate,NNCCc1ccccc1.OS(=O)(=O)O,solo_cribado,False,6.23,,False,False,,,,4.1434,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164882,ITPDYQOUSLNIHG-UHFFFAOYSA-N,Amiodarone hydrochloride,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1.Cl,mic_confirmado,False,7.63,,True,False,,,,4.1433,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164498,ZJJXGWJIGJFDTL-UHFFFAOYSA-N,Glipizide,Cc1cnc(cn1)C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1,solo_cribado,False,8.44,,False,False,,,,4.1417,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164928,TWHNMSJGYKMTRB-VEIFNGETSA-N,Tolterodine tartrate,CC(C)N(CC[C@H](c1ccccc1)c2cc(C)ccc2O)C(C)C.OC(C(O)C(=O)O)C(=O)O,solo_cribado,False,6.3,,False,False,,,,4.1415,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164894,OLDRWYVIKMSFFB-SSPJITILSA-N,Palonosetron hydrochloride,O=C1N(C[C@H]2CCCc3cccc1c23)[C@@H]1CN2CCC1CC2.Cl,solo_cribado,False,8.73,,False,False,,,,4.1407,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164388,VOVIALXJUBGFJZ-KWVAZRHASA-N,Budesonide,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,solo_cribado,False,10.57,,False,False,,,,4.1401,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164496,SFBODOKJTYAUCM-UHFFFAOYSA-N,Ipriflavone,CC(C)Oc1ccc2c(c1)occ(-c1ccccc1)c2=O,solo_cribado,False,12.22,,False,False,,,,4.1382,concordancia_negativa
