pathogen,screen,compound_id,inchikey,compound_name,smiles,evidence_level,is_hit_real,inhib_ave,px_real,in_dti_test_split,seen_in_training,source_pathogen,source_px,notes,pred_pmic,bucket
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL850,DZZWHBIBMUVIIW-DTORHVGOSA-N,SPARFLOXACIN,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,sin_medida,False,,,True,False,Klebsiella pneumoniae,6.8947656349095325,,6.093,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL132468,LTDOHCZUKCZDEQ-BJOHPYRUSA-N,CETEFLOXACIN,C[C@H]1[C@H](N)CN1c1cc2c(cc1F)c(=O)c(C(=O)O)cn2-c1ccc(F)cc1F,sin_medida,False,,,False,False,Klebsiella pneumoniae,7.42960156927669,,6.0699,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL16727,AUUKUAHPMHVZJL-NSHDSACASA-N,ABT-719,Cc1c(N2CC[C@H](N)C2)c(F)cn2c(=O)c(C(=O)O)cc(C3CC3)c12,sin_medida,False,,,False,False,Klebsiella pneumoniae,7.839319636128946,,6.0605,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL583,AIJTTZAVMXIJGM-UHFFFAOYSA-N,GREPAFLOXACIN,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,sin_medida,False,,,False,False,Klebsiella pneumoniae,6.856609276822796,,5.8776,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL6210,WDBGUJBLPRXPIX-UHFFFAOYSA-N,PD-117558,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,sin_medida,False,,,False,False,Klebsiella pneumoniae,6.893670789190679,,5.8318,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL6259,NOCJXYPHIIZEHN-UHFFFAOYSA-N,DIFLOXACIN,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,sin_medida,False,,,False,False,Klebsiella pneumoniae,6.601404798420665,,5.8245,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL49282,QKDHBVNJCZBTMR-LLVKDONJSA-N,(S)-TEMAFLOXACIN,C[C@@H]1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,sin_medida,False,,,False,False,Klebsiella pneumoniae,6.620538918337037,,5.8205,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL6209,BAYYCLWCHFVRLV-UHFFFAOYSA-N,MERAFLOXACIN,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CC)c3c2F)C1,sin_medida,False,,,False,False,Klebsiella pneumoniae,6.278075343628064,,5.8157,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL1689772,JEECQCWWSTZDCK-IQZGDKDPSA-N,OMADACYCLINE,CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,sin_medida,False,,,False,False,Klebsiella pneumoniae,5.444560019601275,,5.7915,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL420937,GSDSWSVVBLHKDQ-SNVBAGLBSA-N,DEXTROFLOXACINE,C[C@@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,sin_medida,False,,,False,False,Klebsiella pneumoniae,5.475170330788782,,5.7663,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL1257096,VMKVDAAFMQKZJS-LFIBNONCSA-N,ACORAFLOXACIN,COc1c(N2CCC/C(=C(\F)CN)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,sin_medida,False,,,False,False,Klebsiella pneumoniae,7.4465661604918365,,5.7598,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL1459,WKRSSAPQZDHYRV-VIFPVBQESA-N,N-DESMETHYL LEVOFLOXACIN,C[C@H]1COc2c(N3CCNCC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,sin_medida,False,,,False,False,Klebsiella pneumoniae,6.142822293277562,,5.7573,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL537626,BMACYHMTJHBPOX-UHFFFAOYSA-N,CLINAFLOXACIN HYDROCHLORIDE,Cl.NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,sin_medida,False,,,False,False,Klebsiella pneumoniae,7.206559283076251,,5.7077,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL215303,NJDRXTDGYFKORP-LLVKDONJSA-N,GARENOXACIN,C[C@H]1NCc2cc(-c3ccc4c(=O)c(C(=O)O)cn(C5CC5)c4c3OC(F)F)ccc21,sin_medida,False,,,False,False,Klebsiella pneumoniae,6.930866543022366,,5.6615,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL6273,XBJBPGROQZJDOJ-UHFFFAOYSA-N,FLEROXACIN,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,sin_medida,False,,,False,False,Klebsiella pneumoniae,7.076068178603059,,5.633,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL170052,DXKRGNXUIRKXNR-UHFFFAOYSA-N,IBAFLOXACIN,Cc1c(F)cc2c(=O)c(C(=O)O)cn3c2c1CCC3C,sin_medida,False,,,True,False,Klebsiella pneumoniae,6.138743086299696,,5.6249,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL1090618,IFMUKIJQHMHUEU-UGTYUTJWSA-N,L-LYSYL DAB9 POLYMYXIN B,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNC(=O)C(N)CCCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,sin_medida,False,,,False,False,Klebsiella pneumoniae,5.667992983401953,,5.5761,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL1090613,CXQPYVRIDFHHEY-BMDFICIHSA-N,CHLOROACETYL DAB9 POLYMYXIN B,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNC(=O)CCl)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,sin_medida,False,,,True,False,Klebsiella pneumoniae,5.124694320053533,,5.5525,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL7265,QEYBPFUVEMVIQD-WUHRBBMRSA-N,DQ-113,Cc1c(N2C[C@@H](F)[C@@H](C3(N)CC3)C2)c(F)c(N)c2c(=O)c(C(=O)O)cn([C@@H]3C[C@@H]3F)c12,sin_medida,False,,,False,False,Klebsiella pneumoniae,7.525975224250172,,5.5458,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL542414,JFMGBGLSDVIOHL-UHFFFAOYSA-N,DIFLOXACIN HYDROCHLORIDE,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1.Cl,sin_medida,False,,,False,False,Klebsiella pneumoniae,6.639345021697088,,5.544,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL826,IDYZIJYBMGIQMJ-UHFFFAOYSA-N,ENOXACIN,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,sin_medida,False,,,False,False,Klebsiella pneumoniae,6.514363403330634,,5.5413,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL1090614,RNCUYYIYUGGFPC-JPWJZHLFSA-N,L-ALPHA-NH2-OCTANOYL DAB9 POLYMYXIN B,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNC(N)CCCCCCC)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,sin_medida,False,,,False,False,Klebsiella pneumoniae,6.370524963814027,,5.5344,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL966,WKRSSAPQZDHYRV-UHFFFAOYSA-N,DESMETHYL-OFLOXACIN,CC1COc2c(N3CCNCC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,sin_medida,False,,,False,False,Klebsiella pneumoniae,6.5407623019496,,5.5173,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL273348,WUWFMDMBOJLQIV-UHFFFAOYSA-N,TOSUFLOXACIN,NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,sin_medida,False,,,False,False,Klebsiella pneumoniae,7.6067552993296275,,5.4842,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL561,ZEKZLJVOYLTDKK-UHFFFAOYSA-N,LOMEFLOXACIN,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,sin_medida,False,,,False,False,Klebsiella pneumoniae,6.554517590385904,,5.4619,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL1090615,YNHXDUZNKIBQEU-RUDZPDEXSA-N,DICHLOROACETYL DAB9 POLYMYXIN B,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNC(=O)C(Cl)Cl)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,sin_medida,False,,,False,False,Klebsiella pneumoniae,6.200262774470326,,5.4483,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL1090616,ANGADYTZZJBMLL-OWAFBYBWSA-N,GAMMA-CBZ-L-LYSYL DAB9 POLYMYXIN B,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNC(=O)CNCCCCNC(=O)OCc2ccccc2)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,sin_medida,False,,,False,False,Klebsiella pneumoniae,6.513541097349502,,5.4322,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL295619,NJCJBUHJQLFDSW-UHFFFAOYSA-N,RUFLOXACIN,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,sin_medida,False,,,False,False,Klebsiella pneumoniae,6.481220407814956,,5.4218,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL277100,QKDHBVNJCZBTMR-UHFFFAOYSA-N,TEMAFLOXACIN,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,sin_medida,False,,,False,False,Klebsiella pneumoniae,6.921568914001019,,5.3589,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL1010,AZZMGZXNTDTSME-JUZDKLSSSA-M,CEFOTAXIME SODIUM,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@H]12)c1csc(N)n1.[Na+],sin_medida,False,,,False,False,Klebsiella pneumoniae,6.90078210493367,,5.3392,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL428,WVPSKSLAZQPAKQ-CDMJZVDBSA-N,TROVAFLOXACIN,N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,sin_medida,False,,,False,False,Klebsiella pneumoniae,7.221527948116424,,5.3094,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL30116,JOHZPMXAZQZXHR-UHFFFAOYSA-N,PIPEMIDIC ACID,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,sin_medida,False,,,False,False,Klebsiella pneumoniae,5.589809308220577,,5.2798,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL52115,FIHDNOVOCKTMNW-UHFFFAOYSA-N,CIPROFOLXACIN,O=C(O)c1cn(C2CC2)c2cc(N3CCC(NN4CCNCC4)C3)c(F)cc2c1=O,sin_medida,False,,,False,False,Klebsiella pneumoniae,6.919568620339589,,5.2541,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL37858,XBHBWNFJWIASRO-UHFFFAOYSA-N,SARAFLOXACIN,O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,sin_medida,False,,,True,False,Klebsiella pneumoniae,7.2848479073342975,,5.2175,hipotesis_transferencia
Acinetobacter baumannii,A_coleccion_clinica,CO-ADD:0164673,JNTOCHDNEULJHD-UHFFFAOYSA-N,Penciclovir,Nc1nc(O)c2ncn(CCC(CO)CO)c2n1,solo_cribado,False,16.28,,False,False,,,,5.2162,desacuerdo_modelo_experimento
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL6231,RUXPNBWPIRDVTH-UHFFFAOYSA-N,AMIFLOXACIN,CNn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,sin_medida,False,,,False,False,Klebsiella pneumoniae,6.22317263079173,,5.2159,hipotesis_transferencia
Acinetobacter baumannii,A_coleccion_clinica,CO-ADD:0164694,RJURFGZVJUQBHK-IIXSONLDSA-N,Dactinomycin,CC(C)[C@H]1NC(=O)[C@@H](NC(=O)c2ccc(C)c3oc4c(C)c(=O)c(N)c(C(=O)N[C@H]5[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]6CCCN6C(=O)[C@H](NC5=O)C(C)C)c4nc23)[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]2CCCN2C1=O,mic_confirmado,False,-5.64,,True,False,,,,5.1573,desacuerdo_modelo_experimento
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL1631107,YWKJNRNSJKEFMK-PQFQYKRASA-N,CEFQUINOME,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCCC4)CS[C@H]12)c1csc(N)n1,sin_medida,False,,,True,False,Klebsiella pneumoniae,7.246019049377861,,5.1231,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL428032,XEQLFNPSYWZPOW-SVRMBHBBSA-N,BUTIROSIN A,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2N)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H]2O)[C@H]1O,sin_medida,False,,,False,False,Klebsiella pneumoniae,5.744748166822045,,5.1109,hipotesis_transferencia
Acinetobacter baumannii,A_coleccion_clinica,CO-ADD:0164408,AYAPZOUDXCDGIF-FRFVDRIFSA-M,Nafcillin sodium,CCOc1ccc2ccccc2c1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C([O-])=O.[Na+],mic_confirmado,False,12.87,,False,True,,,,5.1043,desacuerdo_modelo_experimento
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL1202,DIOIOSKKIYDRIQ-UHFFFAOYSA-N,CIPROFLOXACIN HYDROCHLORIDE,Cl.O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,sin_medida,False,,,False,False,Klebsiella pneumoniae,6.866651166781566,,5.0934,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL501122,ZCCUWMICIWSJIX-NQJJCJBVSA-N,CEFTAROLINE FOSAMIL,CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)(O)O)n1,sin_medida,False,,,False,False,Klebsiella pneumoniae,7.358379073147656,,5.0912,hipotesis_transferencia
Acinetobacter baumannii,A_coleccion_clinica,CO-ADD:0164842,IRSCQMHQWWYFCW-UHFFFAOYSA-N,Ganciclovir,Nc1nc(O)c2ncn(COC(CO)CO)c2n1,solo_cribado,False,9.56,,False,False,,,,5.0847,desacuerdo_modelo_experimento
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL4206129,FWTGYTRQUBRVDW-NRABZWKMSA-N,ANCREMONAM,Nc1nc(/C(=N/OC2(C(=O)O)CC2)C(=O)N[C@@H]2C(=O)N(S(=O)(=O)O)[C@@H]2CN2CCOC2=O)cs1,sin_medida,False,,,False,False,Klebsiella pneumoniae,5.714737034196936,,5.0746,hipotesis_transferencia
Acinetobacter baumannii,A_coleccion_clinica,CO-ADD:0165025,MKUXAQIIEYXACX-UHFFFAOYSA-N,Acyclovir,Nc1nc(O)c2ncn(COCCO)c2n1,solo_cribado,False,9.14,,False,False,,,,5.0716,desacuerdo_modelo_experimento
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL542157,KNWODGJQLCISLC-UHFFFAOYSA-N,SARAFLOXACIN HYDROCHLORIDE,Cl.O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,sin_medida,False,,,False,False,Klebsiella pneumoniae,7.324108496842924,,5.0432,hipotesis_transferencia
Acinetobacter baumannii,A_coleccion_clinica,CO-ADD:0164454,AZZMGZXNTDTSME-UHFFFAOYSA-M,Cefotaxime sodium,CON=C(C(=O)NC1C2SCC(COC(C)=O)=C(N2C1=O)C([O-])=O)c1csc(N)n1.[Na+],mic_confirmado,False,50.75,,True,False,,,,5.0426,desacuerdo_modelo_experimento
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL431753,ICSAXRANXQSPQP-VUKDEKJYSA-M,FAROPENEM SODIUM,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C([C@H]3CCCO3)S[C@H]12.[Na+],sin_medida,False,,,False,False,Klebsiella pneumoniae,6.186536804348616,,5.039,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL316157,CZTQZXZIADLWOZ-CRAIPNDOSA-N,CEPHALORIDINE,O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12,sin_medida,False,,,False,False,Klebsiella pneumoniae,6.220626838494327,,5.0353,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL1200357,GRIXGZQULWMCLU-HUTAOCTPSA-L,MOXALACTAM DISODIUM,CO[C@@]1(NC(=O)C(C(=O)[O-])c2ccc(O)cc2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CO[C@@H]21.[Na+].[Na+],sin_medida,False,,,False,False,Klebsiella pneumoniae,7.0526508565442825,,5.0254,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL1275802,KGZGFSNZWHMDGZ-KAYYGGFYSA-N,PEXIGANAN,CC[C@H](C)[C@H](NC(=O)CN)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O)[C@@H](C)CC)C(C)C,sin_medida,False,,,False,False,Klebsiella pneumoniae,5.4908752919255495,,5.0148,hipotesis_transferencia
Acinetobacter baumannii,A_coleccion_clinica,CO-ADD:0164429,KLOHDWPABZXLGI-UHFFFAOYSA-M,Ampicillin sodium,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C([O-])=O.[Na+],mic_confirmado,False,6.75,,False,True,,,,5.0051,desacuerdo_modelo_experimento
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL446565,DKKLHNXVRAMXCI-IIZLOWFNSA-N,ESPERAMICIN P,C=C(OC)C(=O)Nc1cc(OC)c(OC)cc1C(=O)O[C@H]1C[C@H](O[C@@H]2C(=O)C(NC(=O)OC)=C3/C(=C\CSSSSC)[C@]2(O)C#C/C=C\C#C[C@@H]3O[C@@H]2O[C@H](C)[C@@H](NO[C@H]3C[C@H](O)[C@H](SC)[C@@H](C)O3)[C@H](O)[C@H]2O[C@H]2C[C@H](OC)[C@@H](NC(C)C)CO2)O[C@@H](C)[C@H]1O,sin_medida,False,,,False,False,Klebsiella pneumoniae,6.132781426164735,,5.0041,hipotesis_transferencia
Acinetobacter baumannii,A_coleccion_clinica,CO-ADD:0164375,RMRYVILDUDPDHN-LVFHOJSVSA-N,GR 79236,OC[C@H]1O[C@H]([C@@H](O)C1O)n1cnc2c(N[C@H]3CCC[C@@H]3O)ncnc12.O.Cl,solo_cribado,False,12.03,,False,False,,,,4.9896,concordancia_negativa
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL68262,RZLHGQLYNZQZQQ-UHFFFAOYSA-N,IRLOXACIN,CCn1cc(C(=O)O)c(=O)c2cc(F)c(-n3cccc3)cc21,sin_medida,False,,,False,False,Klebsiella pneumoniae,6.176509428020853,,4.9751,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL3184791,QTENRWWVYAAPBI-YCRXJPFRSA-N,STREPTOMYCIN SULFATE,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O.CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O,sin_medida,False,,,False,False,Klebsiella pneumoniae,5.970453272855456,,4.936,hipotesis_transferencia
Acinetobacter baumannii,A_coleccion_clinica,CO-ADD:0164556,KBXPPBVZVGWZSS-HJXOARFJSA-N,CCPA,OC[C@H]1O[C@H]([C@@H](O)C1O)n1cnc2c(NC3CCCC3)nc(Cl)nc12.O,solo_cribado,False,10.94,,False,False,,,,4.9323,concordancia_negativa
Acinetobacter baumannii,A_coleccion_clinica,CO-ADD:0164785,JQXXHWHPUNPDRT-ZNQWNCHJSA-N,Rifampicin,CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C2=O)c2c(O)c(C=NN4CCN(C)CC4)c(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)c(O)c2c(O)c3C,mic_confirmado,True,97.34,5.6020599913279625,False,True,,,,4.9296,recuperacion
Acinetobacter baumannii,A_coleccion_clinica,CO-ADD:0164864,KXNPVXPOPUZYGB-IOVMHBDKSA-N,Argatroban,C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)c1cccc2CC(C)CNc12,solo_cribado,False,9.28,,False,False,,,,4.926,concordancia_negativa
Acinetobacter baumannii,A_coleccion_clinica,CO-ADD:0164438,GBBSUAFBMRNDJC-INIZCTEOSA-N,Eszopiclone,CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)c2nccnc12)c1ccc(Cl)cn1,solo_cribado,False,5.48,,False,False,,,,4.921,concordancia_negativa
Acinetobacter baumannii,A_coleccion_clinica,CO-ADD:0164434,WCMIIGXFCMNQDS-IDYPWDAWSA-M,Piperacillin sodium,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C([O-])=O)c2ccccc2)C(=O)C1=O.[Na+],mic_confirmado,False,36.33,,False,True,,,,4.9152,concordancia_negativa
Acinetobacter baumannii,A_coleccion_clinica,CO-ADD:0164883,KTYRLAUBOMIPDT-UHFFFAOYSA-N,"L-694,247",CS(=O)(=O)Nc1ccc(Cc2noc(n2)-c2ccc3[nH]cc(CCN)c3c2)cc1.O.O,solo_cribado,False,20.72,,False,False,,,,4.904,concordancia_negativa
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL1446,OOYGSFOGFJDDHP-KMCOLRRFSA-N,KANAMYCIN SULFATE,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O.O=S(=O)(O)O,sin_medida,False,,,True,False,Klebsiella pneumoniae,5.765357062129207,,4.8961,hipotesis_transferencia
Acinetobacter baumannii,B_transferencia_entre_patogenos,CHEMBL516670,WTMKTMCADOSNBQ-YRNXTDPVSA-N,CYANOCYCLINE D,COC1=C(C)C(=O)C2=C(C1=O)[C@@H](CO)N1[C@H]3[C@@H]4[C@@H](C[C@H]([C@H]1C#N)N4C)[C@H](C#N)N(CCO)[C@@H]23,sin_medida,False,,,False,False,Klebsiella pneumoniae,6.559666320736546,,4.895,hipotesis_transferencia
Acinetobacter baumannii,A_coleccion_clinica,CO-ADD:0164602,GSDSWSVVBLHKDQ-JTQLQIEISA-N,Levofloxacin,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c2n1cc(C(O)=O)c3=O,mic_confirmado,True,99.05,6.204119982655925,False,True,,,,4.8879,recuperacion
Acinetobacter baumannii,A_coleccion_clinica,CO-ADD:0164656,YYBNDIVPHIWTPK-MWVHCQAOSA-N,Physostigmine hemisulfate,CNC(=O)Oc1ccc2N(C)C3N(C)CC[C@@]3(C)c2c1.CNC(=O)Oc1ccc2N(C)C3N(C)CC[C@@]3(C)c2c1.OS(=O)(=O)O,solo_cribado,False,12.54,,False,False,,,,4.8867,concordancia_negativa
